Student ID,Name,Age,Gender,10th Grade %,12th Grade %,School Board,Stream in 12th,Favorite Subject,Favorite Subject Marks,Top Scored Subject,Top Subject Marks,Hobby,Problem Solving Skill,Communication Skill,Leadership Skill,Creative Thinking,Analytical Ability,Social Behavior,Preferred Career Paths,Long Term Goal,Recommended Career,Alternative Career Options
STU2493,Eric Lindsey,20,Male,89.58,87.33,CBSE,Science PCB,Chemistry,99.77,Chemistry,70.86,Social Work,Excellent,Excellent,Good,Average,Excellent,Ambivert,Doctor,Higher Studies,Doctor,"Environmental Scientist, Aerospace/Aeronautical Engineering"
STU2494,Wendy Gutierrez,23,Other,79.82,86.81,State Board,Science PCM,Physics,99.21,Physics,88.84,Sketching,Excellent,Good,Poor,Good,Excellent,Introvert,Mechanical Engineering,Higher Studies,Mechanical Engineering,"Veterinarian, Bachelor of Architecture (B.Arch)"
STU2495,Miss Carla Lara MD,25,Male,82.92,86.21,CBSE,Arts,History,78.35,Political Science,93.31,Writing Essays,Good,Excellent,Good,Poor,Excellent,Ambivert,"Lawyer (Corporate, Criminal, Civil Law)",Private Job,"Lawyer (Corporate, Criminal, Civil Law)","Marine Engineering (Merchant Navy), Teacher/Professor (School or College level)"
STU2496,Victoria White,21,Female,78.81,85.75,State Board,Science PCM,Physics,87.35,Mathematics,95.53,Coding,Excellent,Excellent,Excellent,Good,Excellent,Extrovert,Electrical Engineering,Private Job,Electrical Engineering,"Biomedical Engineering, Public Relations Officer"
STU2497,Juan Smith,18,Male,89.64,89.74,ICSE,Science PCB,Biology,83.16,Chemistry,96.73,Traveling,Excellent,Poor,Good,Good,Excellent,Introvert,Environmental Scientist,Higher Studies,Environmental Scientist,"Mechanical Engineering, Journalist/Reporter"
STU2498,Matthew Mahoney II,19,Male,81.02,74.16,CBSE,Commerce,Business Studies,79.73,Business Studies,87.79,Reading Case Studies,Good,Excellent,Excellent,Excellent,Good,Ambivert,Company Secretary (CS),Private Job,Company Secretary (CS),"Pharmacist, Mechanical Engineering"
STU2499,Benjamin Bruce,24,Male,73.91,64.89,ICSE,Commerce,Business Studies,85.82,Business Studies,70.91,Reading Success Stories,Excellent,Average,Excellent,Excellent,Poor,Extrovert,Entrepreneur/Business Owner,Own Business,Entrepreneur/Business Owner,"B.Sc. in Physics, Chemistry, Mathematics, Environmental Scientist"
STU2500,Marvin Tran,19,Other,77.68,74.9,State Board,Arts,History,93.39,Political Science,78.97,Organizing Events,Good,Excellent,Poor,Excellent,Good,Introvert,Public Relations Officer,Private Job,Public Relations Officer,"Mechanical Engineering, Marine Engineering (Merchant Navy)"
STU2501,Ryan Ramsey,25,Male,88.66,98.08,ICSE,Science PCM,Physics,98.95,Mathematics,92.82,Reading,Excellent,Excellent,Average,Good,Excellent,Introvert,Aerospace/Aeronautical Engineering,Higher Studies,Aerospace/Aeronautical Engineering,"Biotechnologist, Indian Army, Navy, Air Force (NDA, CDS, AFCAT)"
STU2502,Dylan Valencia,24,Female,78.2,88.53,ICSE,Commerce,Economics,92.66,Accountancy,76.99,Solving Math Problems,Good,Poor,Average,Excellent,Excellent,Extrovert,Tax Consultant,Private Job,Tax Consultant,"Forensic Scientist, Biotechnologist"
STU2503,Whitney Nash,24,Female,81.85,90.15,State Board,Science PCM,Mathematics,89.65,Mathematics,85.17,Building Models,Excellent,Excellent,Average,Good,Excellent,Extrovert,Civil Engineering,Higher Studies,Civil Engineering,"Lawyer (Corporate, Criminal, Civil Law), Pharmacist"
STU2504,Steven Walker,20,Other,92.61,89.82,CBSE,Science PCB,Biology,90.98,Chemistry,76.07,Writing,Excellent,Excellent,Good,Poor,Poor,Ambivert,Doctor,Higher Studies,Doctor,"Insurance Advisor, Investment Banker"
STU2505,Thomas Nguyen,25,Male,76.19,73.57,CBSE,Commerce,Economics,87.18,Economics,71.84,Playing Number Games,Good,Excellent,Good,Excellent,Excellent,Introvert,Stock Broker,Private Job,Stock Broker,"Civil Services Officer (IAS, IPS, IFS), Lawyer (Corporate, Criminal, Civil Law)"
STU2506,Donna Marshall,22,Other,83.15,83.67,CBSE,Science PCM,Physics,99.75,Mathematics,80.43,Robotics,Excellent,Excellent,Excellent,Good,Excellent,Extrovert,Electronics & Communication Engineering,Private Job,Electronics & Communication Engineering,"Tax Consultant, Teacher/Professor (School or College level)"
STU2507,Randall Stephens,18,Female,65.37,88.28,CBSE,Science PCB,Biology,96.95,Biology,74.45,Reading,Good,Good,Excellent,Poor,Average,Ambivert,Homeopath/Ayurvedic Practitioner,Private Job,Homeopath/Ayurvedic Practitioner,"Forensic Scientist, Entrepreneur/Business Owner"
STU2508,Kerri Johnson,24,Female,83.77,73.39,ICSE,Science PCM,Mathematics,76.5,Mathematics,96.08,Reading Adventure Books,Excellent,Good,Average,Good,Excellent,Ambivert,Pilot Training (Commercial Pilot License – CPL),Government Job,Pilot Training (Commercial Pilot License – CPL),"Cost and Management Accountant (CMA), Teacher/Professor (School or College level)"
STU2509,Hannah Johnston,21,Male,81.09,84.7,CBSE,Arts,Psychology,90.94,Psychology,85.32,Writing Journals,Good,Excellent,Excellent,Good,Excellent,Extrovert,Psychologist/Counselor,Private Job,Psychologist/Counselor,"Chartered Accountant (CA), Economist"
STU2510,Benjamin Bean,24,Other,82.35,81.9,State Board,Commerce,Business Studies,74.81,Business Studies,98.82,Sketching Diagrams,Good,Excellent,Good,Good,Good,Ambivert,Teacher (Commerce/Economics),Government Job,Teacher (Commerce/Economics),"Robotics Engineering, Dentist"
STU2511,Michael Davis,25,Male,79.96,75.67,CBSE,Arts,Geography,75.64,Geography,74.86,Sketching Diagrams,Good,Excellent,Good,Excellent,Excellent,Introvert,Teacher/Professor (School or College level),Government Job,Teacher/Professor (School or College level),"Robotics Engineering, Pharmacist"
STU2512,Anne Moore,25,Female,87.95,93.15,ICSE,Science PCB,Chemistry,93.33,Chemistry,93.41,Reading,Excellent,Excellent,Poor,Good,Excellent,Introvert,Dentist,Private Job,Dentist,"Aerospace/Aeronautical Engineering, Entrepreneur/Business Owner"
STU2513,Gary Juarez,18,Female,95.37,97.16,CBSE,Science PCB,Biology,72.45,Chemistry,93.54,Reading,Excellent,Excellent,Poor,Good,Excellent,Extrovert,Biotechnologist,Higher Studies,Biotechnologist,"Biomedical Engineering, Robotics Engineering"
STU2514,Mr. Christopher Kim,25,Female,70.16,68.45,ICSE,Science PCB,Chemistry,78.46,Biology,86.21,Reading,Good,Good,Excellent,Poor,Good,Introvert,Homeopath/Ayurvedic Practitioner,Private Job,Homeopath/Ayurvedic Practitioner,"Biomedical Engineering, Social Worker/NGO Manager"
STU2515,Eric Arroyo,24,Female,92.23,88.01,ICSE,Science PCM,Mathematics,78.56,Mathematics,79.08,Sketching,Excellent,Good,Poor,Good,Excellent,Extrovert,Civil Engineering,Higher Studies,Civil Engineering,"Environmental Scientist, Company Secretary (CS)"
STU2516,Mark Miles,24,Female,72.19,83.51,State Board,Commerce,Accountancy,74.79,Accountancy,92.7,Budget Planning,Good,Excellent,Good,Good,Good,Ambivert,Bank Manager/Officer,Government Job,Bank Manager/Officer,"Public Relations Officer, Financial Analyst"
STU2517,Joseph Jordan,23,Other,73.34,62.6,State Board,Arts,History,76.49,Political Science,84.8,Reading Social Issues,Good,Excellent,Good,Poor,Good,Extrovert,Social Worker/NGO Manager,Social Impact,Social Worker/NGO Manager,"Electronics & Communication Engineering, Civil Services Officer (IAS, IPS, IFS)"
STU2518,David Rose,19,Other,96.94,91.14,CBSE,Science PCB,Chemistry,89.06,Biology,81.68,Tech Exploration,Excellent,Average,Average,Good,Excellent,Introvert,Biotechnologist,Higher Studies,Biotechnologist,"Tourism & Hospitality Professional (Travel Agent, Event Planner), Civil Services Officer (IAS, IPS, IFS)"
STU2519,Andrea Rodgers,21,Male,88.8,78.17,State Board,Science PCB,Chemistry,72.55,Chemistry,91.09,Writing,Good,Excellent,Excellent,Good,Excellent,Extrovert,Forensic Scientist,Private Job,Forensic Scientist,"Environmental Scientist, Journalist/Reporter"
STU2520,John Christensen Jr.,25,Male,75.92,75.51,CBSE,Science PCB,Biology,76.56,Biology,90.74,Storytelling,Excellent,Good,Good,Poor,Poor,Ambivert,Veterinarian,Private Job,Veterinarian,"Mechanical Engineering, Robotics Engineering"
STU2521,Michael James,22,Other,81.41,82.3,CBSE,Science PCB,Biology,73.52,Chemistry,85.26,Reading,Good,Excellent,Excellent,Excellent,Poor,Ambivert,Dietitian/Nutritionist,Private Job,Dietitian/Nutritionist,"Tourism & Hospitality Professional (Travel Agent, Event Planner), Food Technologist"
STU2522,Andrea Sandoval,21,Male,82.25,82.04,State Board,Science PCB,Biology,78.26,Biology,97.3,Writing,Good,Good,Good,Excellent,Excellent,Introvert,Homeopath/Ayurvedic Practitioner,Private Job,Homeopath/Ayurvedic Practitioner,"Financial Analyst, Entrepreneur/Business Owner"
STU2523,Todd Ortiz,23,Male,78.14,71.3,ICSE,Arts,History,70.21,Geography,76.56,Sketching Diagrams,Good,Excellent,Good,Excellent,Poor,Extrovert,Teacher/Professor (School or College level),Government Job,Teacher/Professor (School or College level),"Indian Army, Navy, Air Force (NDA, CDS, AFCAT), Environmental Scientist"
STU2524,Cindy Brown,25,Other,80.4,67.31,ICSE,Commerce,Economics,81.38,Economics,89.78,Sketching Diagrams,Good,Excellent,Good,Excellent,Average,Extrovert,Teacher (Commerce/Economics),Government Job,Teacher (Commerce/Economics),"Stock Broker, Electrical Engineering"
STU2525,Katie Anderson DDS,20,Female,87.51,82.12,CBSE,Science PCB,Chemistry,76.96,Biology,90.9,Cooking,Good,Poor,Good,Good,Excellent,Extrovert,Food Technologist,Private Job,Food Technologist,"Electrical Engineering, Dentist"
STU2526,Angela Morales,23,Female,75.98,76.72,ICSE,Science PCB,Biology,74.31,Biology,71.73,Reading,Good,Excellent,Average,Good,Excellent,Extrovert,Dietitian/Nutritionist,Private Job,Dietitian/Nutritionist,"Veterinarian, Teacher/Professor (School or College level)"
STU2527,Kayla Brown,23,Female,86.58,92.13,State Board,Science PCB,Biology,75.37,Chemistry,92.18,Social Work,Excellent,Good,Poor,Poor,Average,Introvert,Veterinarian,Private Job,Veterinarian,"Content Writer/Editor, Environmental Scientist"
STU2528,Andrew Sosa,19,Female,85.0,90.44,CBSE,Science PCB,Biology,84.49,Biology,89.92,Sketching,Excellent,Poor,Excellent,Good,Excellent,Ambivert,Dentist,Private Job,Dentist,"Teacher (Biology/Science), Psychologist/Counselor"
STU2529,Timothy White,23,Male,72.42,69.82,State Board,Commerce,Economics,99.2,Accountancy,78.88,Playing Strategy Games,Good,Excellent,Good,Excellent,Good,Introvert,Bank Manager/Officer,Government Job,Bank Manager/Officer,"Investment Banker, Social Worker/NGO Manager"
STU2530,Mallory Bennett,20,Other,87.46,93.18,ICSE,Science PCB,Chemistry,95.94,Chemistry,94.18,Social Work,Excellent,Excellent,Good,Average,Excellent,Introvert,Doctor,Higher Studies,Doctor,"Cost and Management Accountant (CMA), Electrical Engineering"
STU2531,David Best,21,Other,84.61,79.61,ICSE,Commerce,Accountancy,70.47,Business Studies,85.79,Writing,Good,Excellent,Poor,Poor,Good,Ambivert,Company Secretary (CS),Private Job,Company Secretary (CS),"Content Writer/Editor, Cost and Management Accountant (CMA)"
STU2532,Rita Branch,22,Female,96.33,87.51,ICSE,Commerce,Economics,70.99,Economics,85.0,Playing Strategy Games,Excellent,Average,Good,Excellent,Excellent,Introvert,Investment Banker,Private Job,Investment Banker,"Financial Analyst, Aerospace/Aeronautical Engineering"
STU2533,Mr. George Friedman,20,Female,72.95,91.58,ICSE,Science PCM,Mathematics,73.58,Mathematics,96.77,Sketching,Excellent,Excellent,Average,Excellent,Excellent,Extrovert,Bachelor of Architecture (B.Arch),Private Job,Bachelor of Architecture (B.Arch),"Teacher (Commerce/Economics), Financial Analyst"
STU2534,Sherry Hamilton,23,Female,80.58,80.29,CBSE,Arts,Psychology,91.65,Psychology,98.12,Writing Journals,Good,Excellent,Average,Good,Average,Ambivert,Psychologist/Counselor,Private Job,Psychologist/Counselor,"Aerospace/Aeronautical Engineering, Public Relations Officer"
STU2535,Kaylee Fowler,23,Female,83.65,74.92,State Board,Science PCB,Biology,87.3,Biology,88.26,Social Work,Good,Excellent,Good,Excellent,Good,Introvert,Nurse,Government Job,Nurse,"B.Sc. in Physics, Chemistry, Mathematics, Marine Engineering (Merchant Navy)"
STU2536,Lindsay Lopez,24,Male,80.38,94.81,State Board,Science PCM,Mathematics,77.45,Mathematics,86.5,Robotics,Excellent,Good,Poor,Good,Excellent,Extrovert,Electronics & Communication Engineering,Private Job,Electronics & Communication Engineering,"Company Secretary (CS), Public Relations Officer"
STU2537,Jonathan Williams,21,Female,87.64,72.77,ICSE,Commerce,Accountancy,80.52,Accountancy,71.15,Reading Case Studies,Good,Excellent,Average,Good,Good,Ambivert,Company Secretary (CS),Private Job,Company Secretary (CS),"Tourism & Hospitality Professional (Travel Agent, Event Planner), Economist"
STU2538,John Phillips,23,Other,78.24,67.55,ICSE,Science PCM,Mathematics,92.13,Mathematics,97.51,Reading Novels,Excellent,Good,Excellent,Average,Excellent,Ambivert,"Indian Army, Navy, Air Force (NDA, CDS, AFCAT)",Government Job,"Indian Army, Navy, Air Force (NDA, CDS, AFCAT)","Content Writer/Editor, Aerospace/Aeronautical Engineering"
STU2539,Rachel Warren,21,Male,88.98,85.33,ICSE,Commerce,Economics,87.97,Mathematics,80.7,Tech Exploration,Excellent,Poor,Excellent,Good,Excellent,Extrovert,Economist,Higher Studies,Economist,"Investment Banker, Physiotherapist"
STU2540,Leslie Smith,19,Male,82.22,68.16,CBSE,Arts,English Literature,92.03,English Literature,71.32,Reading Novels,Average,Excellent,Poor,Excellent,Excellent,Introvert,Content Writer/Editor,Private Job,Content Writer/Editor,"Environmental Scientist, Tax Consultant"
STU2541,Margaret Leblanc,22,Female,71.28,86.91,ICSE,Arts,Political Science,90.2,History,70.62,Debating,Good,Excellent,Poor,Average,Excellent,Ambivert,"Lawyer (Corporate, Criminal, Civil Law)",Private Job,"Lawyer (Corporate, Criminal, Civil Law)","Teacher (Biology/Science), Investment Banker"
STU2542,Ruth Smith,20,Female,82.18,87.89,State Board,Commerce,Economics,94.63,Economics,96.4,Reading Finance News,Good,Average,Average,Poor,Excellent,Ambivert,Cost and Management Accountant (CMA),Private Job,Cost and Management Accountant (CMA),"Company Secretary (CS), Investment Banker"
STU2543,Diana Weiss,18,Male,74.34,89.94,ICSE,Science PCB,Chemistry,79.95,Chemistry,75.35,Reading,Good,Excellent,Good,Excellent,Excellent,Introvert,Teacher (Biology/Science),Government Job,Teacher (Biology/Science),"Food Technologist, Financial Analyst"
STU2544,Maria Thomas,21,Female,82.58,94.65,CBSE,Science PCM,Mathematics,96.77,Physics,98.49,Reading Adventure Books,Excellent,Good,Excellent,Good,Excellent,Introvert,Pilot Training (Commercial Pilot License – CPL),Government Job,Pilot Training (Commercial Pilot License – CPL),"Robotics Engineering, Tourism & Hospitality Professional (Travel Agent, Event Planner)"
STU2545,Monica Richardson,18,Female,84.41,71.84,State Board,Arts,History,78.38,Political Science,85.54,Reading Legal Cases,Good,Excellent,Good,Excellent,Excellent,Ambivert,"Lawyer (Corporate, Criminal, Civil Law)",Private Job,"Lawyer (Corporate, Criminal, Civil Law)","Cost and Management Accountant (CMA), Pilot Training (Commercial Pilot License – CPL)"
STU2546,Shaun Ortiz MD,19,Other,89.91,78.05,ICSE,Science PCM,Physics,91.18,Mathematics,87.18,Playing Sports,Excellent,Poor,Average,Good,Excellent,Extrovert,Pilot Training (Commercial Pilot License – CPL),Government Job,Pilot Training (Commercial Pilot License – CPL),"Teacher/Professor (School or College level), Biomedical Engineering"
STU2547,Alicia Barnes,20,Other,83.29,88.78,ICSE,Science PCB,Biology,86.2,Biology,83.61,Sketching,Excellent,Excellent,Good,Good,Excellent,Extrovert,Dentist,Private Job,Dentist,"Civil Engineering, Electronics & Communication Engineering"
STU2548,Rebecca Lopez,18,Female,85.46,82.39,ICSE,Science PCB,Biology,86.49,Biology,75.45,Sketching,Excellent,Excellent,Average,Good,Poor,Introvert,Dentist,Private Job,Dentist,"Aerospace/Aeronautical Engineering, Mechanical Engineering"
STU2549,Pamela Rodriguez,21,Female,82.92,81.85,CBSE,Science PCB,Biology,93.21,Biology,98.94,Writing,Good,Excellent,Good,Poor,Poor,Introvert,Teacher (Biology/Science),Government Job,Teacher (Biology/Science),"Aerospace/Aeronautical Engineering, Teacher/Professor (School or College level)"
STU2550,Jennifer Harvey,23,Male,68.34,73.86,CBSE,Arts,Geography,76.2,History,80.36,Sketching Diagrams,Good,Excellent,Good,Excellent,Poor,Extrovert,Teacher/Professor (School or College level),Government Job,Teacher/Professor (School or College level),"Entrepreneur/Business Owner, Financial Analyst"
STU2551,Brent Rivers,22,Female,94.35,80.25,State Board,Science PCM,Mathematics,80.19,Physics,77.95,Coding,Excellent,Average,Excellent,Excellent,Excellent,Extrovert,Robotics Engineering,Private Job,Robotics Engineering,"Teacher (Biology/Science), Doctor"
STU2552,Deanna Roberson,24,Other,84.67,76.81,State Board,Commerce,Economics,72.05,Economics,78.54,Organizing Files,Good,Poor,Poor,Excellent,Excellent,Extrovert,Tax Consultant,Private Job,Tax Consultant,"Teacher/Professor (School or College level), Teacher (Commerce/Economics)"
STU2553,Craig Mccullough,22,Male,72.9,79.02,ICSE,Commerce,Accountancy,76.77,Accountancy,79.38,Budget Planning,Good,Excellent,Good,Poor,Average,Introvert,Bank Manager/Officer,Government Job,Bank Manager/Officer,"Robotics Engineering, Bachelor of Architecture (B.Arch)"
STU2554,Dale Sullivan,21,Other,69.5,87.87,ICSE,Science PCB,Chemistry,85.9,Chemistry,94.55,Storytelling,Good,Excellent,Good,Excellent,Poor,Ambivert,Teacher (Biology/Science),Government Job,Teacher (Biology/Science),"Nurse, Pharmacist"
STU2555,Matthew Young,19,Male,82.43,86.8,State Board,Science PCB,Biology,80.1,Chemistry,83.3,Sketching,Good,Poor,Good,Average,Excellent,Introvert,Pharmacist,Private Job,Pharmacist,"Social Worker/NGO Manager, Insurance Advisor"
STU2556,Kevin Ramos,18,Other,75.44,76.34,CBSE,Arts,History,70.46,Political Science,76.97,Writing Stories,Good,Excellent,Good,Excellent,Excellent,Ambivert,Journalist/Reporter,Private Job,Journalist/Reporter,"Content Writer/Editor, Mechanical Engineering"
STU2557,Jennifer Harris,22,Female,81.9,87.29,State Board,Arts,History,73.21,History,88.58,Reading Novels,Good,Excellent,Excellent,Average,Average,Ambivert,"Civil Services Officer (IAS, IPS, IFS)",Government Job,"Civil Services Officer (IAS, IPS, IFS)","Stock Broker, Content Writer/Editor"
STU2558,Miss Deborah Rivas,23,Female,91.27,98.32,State Board,Science PCB,Chemistry,74.52,Biology,90.89,Reading,Excellent,Excellent,Good,Excellent,Excellent,Ambivert,Doctor,Higher Studies,Doctor,"Civil Engineering, B.Sc. in Physics, Chemistry, Mathematics"
STU2559,Steven Phillips,23,Other,87.29,93.13,ICSE,Science PCM,Physics,88.6,Mathematics,90.18,DIY Projects,Excellent,Good,Poor,Good,Excellent,Ambivert,Mechanical Engineering,Higher Studies,Mechanical Engineering,"Civil Engineering, Public Relations Officer"
